Ride,Date/Time,Wait Time
Haunted Mansion,2022-01-29 13:05:23,45
Haunted Mansion,2022-01-29 13:10:23,45
Haunted Mansion,2022-01-29 13:15:22,45
Haunted Mansion,2022-01-29 13:20:23,45
Haunted Mansion,2022-01-29 13:25:23,45
Haunted Mansion,2022-01-29 13:30:22,45
Haunted Mansion,2022-01-29 13:35:22,45
Haunted Mansion,2022-01-29 13:40:23,45
Haunted Mansion,2022-01-29 13:45:22,45
Haunted Mansion,2022-01-29 13:50:22,45
Haunted Mansion,2022-01-29 13:55:22,55
Haunted Mansion,2022-01-29 14:00:22,55
Haunted Mansion,2022-01-29 14:05:22,55
Haunted Mansion,2022-01-29 14:10:22,55
Haunted Mansion,2022-01-29 14:15:22,35
Haunted Mansion,2022-01-29 14:20:23,35
Haunted Mansion,2022-01-29 14:25:22,45
Haunted Mansion,2022-01-29 14:30:22,45
Haunted Mansion,2022-01-29 14:35:22,45
Haunted Mansion,2022-01-29 14:40:23,45
Haunted Mansion,2022-01-29 14:45:23,45
Haunted Mansion,2022-01-29 14:50:23,45
Haunted Mansion,2022-01-29 14:55:23,35
Haunted Mansion,2022-01-29 15:00:22,35
Haunted Mansion,2022-01-29 15:05:22,45
Haunted Mansion,2022-01-29 15:10:22,45
Haunted Mansion,2022-01-29 15:15:23,55
Haunted Mansion,2022-01-29 15:20:22,55
Haunted Mansion,2022-01-29 15:25:23,55
Haunted Mansion,2022-01-29 15:30:22,55
Haunted Mansion,2022-01-29 15:35:22,55
Haunted Mansion,2022-01-29 15:40:22,55
Haunted Mansion,2022-01-29 15:45:22,45
Haunted Mansion,2022-01-29 15:50:22,45
Haunted Mansion,2022-01-29 15:55:22,45
Haunted Mansion,2022-01-29 16:00:22,45
Haunted Mansion,2022-01-29 16:05:22,45
Haunted Mansion,2022-01-29 16:10:22,45
Haunted Mansion,2022-01-29 16:15:22,45
Haunted Mansion,2022-01-29 16:20:23,45
Haunted Mansion,2022-01-29 16:25:22,45
Haunted Mansion,2022-01-29 16:30:23,45
Haunted Mansion,2022-01-29 16:35:23,45
Haunted Mansion,2022-01-29 16:40:22,45
Haunted Mansion,2022-01-29 16:45:23,45
Haunted Mansion,2022-01-29 16:50:23,45
Haunted Mansion,2022-01-29 16:55:22,45
Haunted Mansion,2022-01-29 17:00:22,45
Haunted Mansion,2022-01-29 17:05:23,45
Haunted Mansion,2022-01-29 17:10:22,45
Haunted Mansion,2022-01-29 17:15:22,45
Haunted Mansion,2022-01-29 17:20:23,45
Haunted Mansion,2022-01-29 17:25:23,45
Haunted Mansion,2022-01-29 17:30:23,35
Haunted Mansion,2022-01-29 17:35:22,35
Haunted Mansion,2022-01-29 17:40:22,35
Haunted Mansion,2022-01-29 17:45:23,35
Haunted Mansion,2022-01-29 17:50:23,35
Haunted Mansion,2022-01-29 17:55:22,35
Haunted Mansion,2022-01-29 18:00:23,35
Haunted Mansion,2022-01-29 18:05:23,45
Haunted Mansion,2022-01-29 18:10:22,45
Haunted Mansion,2022-01-29 18:15:23,45
Haunted Mansion,2022-01-29 18:20:23,45
Haunted Mansion,2022-01-29 18:25:22,45
Haunted Mansion,2022-01-29 18:30:23,45
Haunted Mansion,2022-01-29 18:35:23,45
Haunted Mansion,2022-01-29 18:40:23,45
Haunted Mansion,2022-01-29 18:45:22,45
Haunted Mansion,2022-01-29 18:50:23,45
Haunted Mansion,2022-01-29 18:55:22,45
Haunted Mansion,2022-01-29 19:00:23,45
Haunted Mansion,2022-01-29 19:05:23,35
Haunted Mansion,2022-01-29 19:10:23,35
Haunted Mansion,2022-01-29 19:15:23,35
Haunted Mansion,2022-01-29 19:20:22,35
Haunted Mansion,2022-01-29 19:25:22,35
Haunted Mansion,2022-01-29 19:30:22,35
Haunted Mansion,2022-01-29 19:35:22,35
Haunted Mansion,2022-01-29 19:40:22,35
Haunted Mansion,2022-01-29 19:45:22,35
Haunted Mansion,2022-01-29 19:50:22,35
Haunted Mansion,2022-01-29 19:55:22,35
Haunted Mansion,2022-01-29 20:00:23,35
Haunted Mansion,2022-01-29 20:05:22,35
Haunted Mansion,2022-01-29 20:10:22,35
Haunted Mansion,2022-01-29 20:15:22,35
Haunted Mansion,2022-01-29 20:20:22,35
Haunted Mansion,2022-01-29 20:25:22,35
Haunted Mansion,2022-01-29 20:30:23,40
Haunted Mansion,2022-01-29 20:35:22,40
Haunted Mansion,2022-01-29 20:40:22,40
Haunted Mansion,2022-01-29 20:45:22,25
Haunted Mansion,2022-01-29 20:50:23,25
Haunted Mansion,2022-01-29 20:55:23,25
Haunted Mansion,2022-01-29 21:00:25,25
Haunted Mansion,2022-01-29 21:05:22,25
Haunted Mansion,2022-01-29 21:10:22,25
Haunted Mansion,2022-01-29 21:15:23,25
Haunted Mansion,2022-01-29 21:20:23,25
Haunted Mansion,2022-01-29 21:25:22,25
Haunted Mansion,2022-01-29 21:30:24,25
Haunted Mansion,2022-01-29 21:35:23,25
Haunted Mansion,2022-01-29 21:40:23,25
Haunted Mansion,2022-01-29 21:45:22,25
Haunted Mansion,2022-01-29 21:50:22,25
Haunted Mansion,2022-01-29 21:55:23,25
Haunted Mansion,2022-01-29 22:00:22,25
Haunted Mansion,2022-01-29 22:05:22,25
Haunted Mansion,2022-01-29 22:10:24,25
Haunted Mansion,2022-01-29 22:15:23,25
Haunted Mansion,2022-01-29 22:20:23,25
Haunted Mansion,2022-01-29 22:25:22,13
Haunted Mansion,2022-01-29 22:30:23,13
Haunted Mansion,2022-01-29 22:35:22,13
Haunted Mansion,2022-01-29 22:40:22,13
Haunted Mansion,2022-01-29 22:45:22,13
Haunted Mansion,2022-01-29 22:50:23,13
Haunted Mansion,2022-01-29 22:55:22,13
Haunted Mansion,2022-01-29 23:00:22,13
Haunted Mansion,2022-01-29 23:05:22,13
Haunted Mansion,2022-01-29 23:10:23,13
Haunted Mansion,2022-01-29 23:15:22,13
Haunted Mansion,2022-01-29 23:20:23,13
Haunted Mansion,2022-01-29 23:25:22,13
Haunted Mansion,2022-01-30 08:05:23,5
Haunted Mansion,2022-01-30 11:00:22,13
Haunted Mansion,2022-01-30 11:05:22,13
Haunted Mansion,2022-01-30 11:10:22,35
Haunted Mansion,2022-01-30 11:15:22,35
Haunted Mansion,2022-01-30 11:20:22,35
Haunted Mansion,2022-01-30 11:25:22,35
Haunted Mansion,2022-01-30 11:30:23,35
Haunted Mansion,2022-01-30 11:35:22,35
Haunted Mansion,2022-01-30 11:40:22,35
Haunted Mansion,2022-01-30 11:45:22,35
Haunted Mansion,2022-01-30 11:50:22,35
Haunted Mansion,2022-01-30 11:55:23,35
Haunted Mansion,2022-01-30 12:00:22,35
Haunted Mansion,2022-01-30 12:05:23,35
Haunted Mansion,2022-01-30 12:10:23,35
Haunted Mansion,2022-01-30 12:15:23,35
Haunted Mansion,2022-01-30 12:20:23,35
Haunted Mansion,2022-01-30 12:25:23,35
Haunted Mansion,2022-01-30 12:30:23,40
Haunted Mansion,2022-01-30 12:35:22,40
Haunted Mansion,2022-01-30 12:40:22,40
Haunted Mansion,2022-01-30 12:45:22,40
Haunted Mansion,2022-01-30 12:50:23,40
Haunted Mansion,2022-01-30 12:55:22,40
Haunted Mansion,2022-01-30 13:00:23,40
Haunted Mansion,2022-01-30 13:05:23,30
Haunted Mansion,2022-01-30 13:10:22,30
Haunted Mansion,2022-01-30 13:15:23,30
Haunted Mansion,2022-01-30 13:20:22,30
Haunted Mansion,2022-01-30 13:25:23,30
Haunted Mansion,2022-01-30 13:30:23,30
Haunted Mansion,2022-01-30 13:35:23,30
Haunted Mansion,2022-01-30 13:40:22,30
Haunted Mansion,2022-01-30 13:45:23,30
Haunted Mansion,2022-01-30 13:50:23,30
Haunted Mansion,2022-01-30 13:55:23,30
Haunted Mansion,2022-01-30 14:00:22,45
Haunted Mansion,2022-01-30 14:05:22,45
Haunted Mansion,2022-01-30 14:10:22,45
Haunted Mansion,2022-01-30 14:15:23,30
Haunted Mansion,2022-01-30 14:20:23,30
Haunted Mansion,2022-01-30 14:25:22,30
Haunted Mansion,2022-01-30 14:30:22,30
Haunted Mansion,2022-01-30 14:35:22,30
Haunted Mansion,2022-01-30 14:40:22,30
Haunted Mansion,2022-01-30 14:45:22,45
Haunted Mansion,2022-01-30 14:50:22,45
Haunted Mansion,2022-01-30 14:55:23,45
Haunted Mansion,2022-01-30 15:00:22,45
Haunted Mansion,2022-01-30 15:05:22,55
Haunted Mansion,2022-01-30 15:10:22,55
Haunted Mansion,2022-01-30 15:15:23,55
Haunted Mansion,2022-01-30 15:20:23,55
Haunted Mansion,2022-01-30 15:25:23,55
Haunted Mansion,2022-01-30 15:30:23,55
Haunted Mansion,2022-01-30 15:35:22,55
Haunted Mansion,2022-01-30 15:40:23,45
Haunted Mansion,2022-01-30 15:45:22,45
Haunted Mansion,2022-01-30 15:50:23,45
Haunted Mansion,2022-01-30 15:55:22,45
Haunted Mansion,2022-01-30 16:00:23,45
Haunted Mansion,2022-01-30 16:05:23,45
Haunted Mansion,2022-01-30 16:10:22,45
Haunted Mansion,2022-01-30 16:15:22,20
Haunted Mansion,2022-01-30 16:20:22,20
Haunted Mansion,2022-01-30 16:25:22,20
Haunted Mansion,2022-01-30 16:30:23,20
Haunted Mansion,2022-01-30 16:35:23,20
Haunted Mansion,2022-01-30 16:40:22,35
Haunted Mansion,2022-01-30 16:45:22,40
Haunted Mansion,2022-01-30 16:50:23,40
Haunted Mansion,2022-01-30 16:55:22,40
Haunted Mansion,2022-01-30 17:00:22,40
Haunted Mansion,2022-01-30 17:05:22,40
Haunted Mansion,2022-01-30 17:10:22,40
Haunted Mansion,2022-01-30 17:15:22,25
Haunted Mansion,2022-01-30 17:20:23,25
Haunted Mansion,2022-01-30 17:25:23,25
Haunted Mansion,2022-01-30 17:30:23,25
Haunted Mansion,2022-01-30 17:35:23,25
Haunted Mansion,2022-01-30 17:40:22,25
Haunted Mansion,2022-01-30 17:45:22,35
Haunted Mansion,2022-01-30 17:50:24,35
Haunted Mansion,2022-01-30 17:55:22,35
Haunted Mansion,2022-01-30 18:00:22,35
Haunted Mansion,2022-01-30 18:05:22,35
Haunted Mansion,2022-01-30 18:10:22,35
Haunted Mansion,2022-01-30 18:15:23,35
Haunted Mansion,2022-01-30 18:20:23,35
Haunted Mansion,2022-01-30 18:25:22,35
Haunted Mansion,2022-01-30 18:30:23,35
Haunted Mansion,2022-01-30 18:35:23,35
Haunted Mansion,2022-01-30 18:40:22,30
Haunted Mansion,2022-01-30 18:45:23,30
Haunted Mansion,2022-01-30 18:50:22,30
Haunted Mansion,2022-01-30 18:55:22,30
Haunted Mansion,2022-01-30 19:00:22,30
Haunted Mansion,2022-01-30 19:05:22,20
Haunted Mansion,2022-01-30 19:10:23,13
Haunted Mansion,2022-01-30 19:15:23,13
Haunted Mansion,2022-01-30 19:20:22,13
Haunted Mansion,2022-01-30 19:25:23,13
Haunted Mansion,2022-01-30 19:30:23,13
Haunted Mansion,2022-01-30 19:35:23,13
Haunted Mansion,2022-01-30 19:40:23,20
Haunted Mansion,2022-01-30 19:45:23,20
Haunted Mansion,2022-01-30 19:50:23,20
Haunted Mansion,2022-01-30 19:55:22,20
Haunted Mansion,2022-01-30 20:00:23,20
Haunted Mansion,2022-01-30 20:05:22,20
Haunted Mansion,2022-01-30 20:10:22,20
Haunted Mansion,2022-01-30 20:15:22,13
Haunted Mansion,2022-01-30 20:20:22,13
Haunted Mansion,2022-01-30 20:25:22,13
Haunted Mansion,2022-01-30 20:30:23,13
Haunted Mansion,2022-01-30 20:35:22,13
Haunted Mansion,2022-01-30 20:40:23,13
Haunted Mansion,2022-01-30 20:45:22,13
Haunted Mansion,2022-01-30 20:50:22,13
Haunted Mansion,2022-01-30 20:55:22,13
Haunted Mansion,2022-01-30 21:00:25,13
Haunted Mansion,2022-01-30 21:05:23,13
Haunted Mansion,2022-01-30 21:10:22,13
Haunted Mansion,2022-01-30 21:15:22,13
Haunted Mansion,2022-01-30 21:20:22,13
Haunted Mansion,2022-01-30 21:25:22,13
Haunted Mansion,2022-01-30 21:30:23,13
Haunted Mansion,2022-01-30 21:35:23,13
Haunted Mansion,2022-01-30 21:40:22,13
Haunted Mansion,2022-01-30 21:45:23,13
Haunted Mansion,2022-01-30 21:50:22,13
Haunted Mansion,2022-01-30 21:55:22,13
Haunted Mansion,2022-01-30 22:00:23,13
Haunted Mansion,2022-01-30 22:05:22,13
Haunted Mansion,2022-01-30 22:10:23,13
Haunted Mansion,2022-01-30 22:15:22,13
Haunted Mansion,2022-01-30 22:20:23,13
Haunted Mansion,2022-01-30 22:25:23,13
Haunted Mansion,2022-01-30 22:30:22,13
Haunted Mansion,2022-01-30 22:35:22,13
Haunted Mansion,2022-01-30 22:40:23,13
Haunted Mansion,2022-01-30 22:45:22,13
Haunted Mansion,2022-01-30 22:50:22,13
Haunted Mansion,2022-01-30 22:55:23,13
Haunted Mansion,2022-01-30 23:00:22,13
Haunted Mansion,2022-01-31 08:05:23,5
Haunted Mansion,2022-01-31 08:10:22,5
Haunted Mansion,2022-01-31 08:15:23,5
Haunted Mansion,2022-01-31 08:20:23,5
Haunted Mansion,2022-01-31 08:25:23,5
Haunted Mansion,2022-01-31 08:30:22,5
Haunted Mansion,2022-01-31 08:35:23,5
Haunted Mansion,2022-01-31 08:40:23,5
Haunted Mansion,2022-01-31 08:45:23,5
Haunted Mansion,2022-01-31 08:50:22,5
Haunted Mansion,2022-01-31 08:55:23,5
Haunted Mansion,2022-01-31 09:00:23,5
Haunted Mansion,2022-01-31 09:05:23,5
Haunted Mansion,2022-01-31 09:10:23,5
Haunted Mansion,2022-01-31 09:15:22,5
Haunted Mansion,2022-01-31 09:20:23,5
Haunted Mansion,2022-01-31 09:25:22,13
Haunted Mansion,2022-01-31 09:30:23,13
Haunted Mansion,2022-01-31 09:35:23,13
Haunted Mansion,2022-01-31 09:40:23,13
Haunted Mansion,2022-01-31 09:45:22,13
Haunted Mansion,2022-01-31 09:50:23,13
Haunted Mansion,2022-01-31 09:55:22,25
Haunted Mansion,2022-01-31 10:00:22,25
Haunted Mansion,2022-01-31 10:05:22,25
Haunted Mansion,2022-01-31 10:10:22,35
Haunted Mansion,2022-01-31 10:15:23,25
Haunted Mansion,2022-01-31 10:20:23,25
Haunted Mansion,2022-01-31 10:25:23,25
Haunted Mansion,2022-01-31 10:30:22,25
Haunted Mansion,2022-01-31 10:35:22,25
Haunted Mansion,2022-01-31 10:40:23,35
Haunted Mansion,2022-01-31 10:45:22,35
Haunted Mansion,2022-01-31 10:50:22,35
Haunted Mansion,2022-01-31 10:55:23,35
Haunted Mansion,2022-01-31 11:00:22,25
Haunted Mansion,2022-01-31 11:05:23,25
Haunted Mansion,2022-01-31 11:10:23,25
Haunted Mansion,2022-01-31 11:15:23,25
Haunted Mansion,2022-01-31 11:20:22,25
Haunted Mansion,2022-01-31 11:25:23,30
Haunted Mansion,2022-01-31 11:30:22,30
Haunted Mansion,2022-01-31 11:35:23,30
Haunted Mansion,2022-01-31 11:40:23,30
Haunted Mansion,2022-01-31 11:45:23,35
Haunted Mansion,2022-01-31 11:50:23,35
Haunted Mansion,2022-01-31 11:55:22,35
Haunted Mansion,2022-01-31 12:35:23,35
Haunted Mansion,2022-01-31 12:40:23,35
Haunted Mansion,2022-01-31 12:45:22,25
Haunted Mansion,2022-01-31 12:50:23,25
Haunted Mansion,2022-01-31 12:55:23,25
Haunted Mansion,2022-01-31 13:00:23,25
Haunted Mansion,2022-01-31 13:05:22,25
Haunted Mansion,2022-01-31 13:10:23,25
Haunted Mansion,2022-01-31 13:15:22,25
Haunted Mansion,2022-01-31 13:20:23,40
Haunted Mansion,2022-01-31 13:25:22,40
Haunted Mansion,2022-01-31 13:30:23,40
Haunted Mansion,2022-01-31 13:35:23,40
Haunted Mansion,2022-01-31 13:40:22,40
Haunted Mansion,2022-01-31 13:45:23,30
Haunted Mansion,2022-01-31 13:50:22,30
Haunted Mansion,2022-01-31 13:55:22,30
Haunted Mansion,2022-01-31 14:00:23,30
Haunted Mansion,2022-01-31 14:05:23,30
Haunted Mansion,2022-01-31 14:10:22,40
Haunted Mansion,2022-01-31 14:15:22,40
Haunted Mansion,2022-01-31 14:20:23,40
Haunted Mansion,2022-01-31 14:25:23,40
Haunted Mansion,2022-01-31 14:30:22,40
Haunted Mansion,2022-01-31 14:35:22,40
Haunted Mansion,2022-01-31 14:40:22,25
Haunted Mansion,2022-01-31 14:45:22,25
Haunted Mansion,2022-01-31 14:50:22,25
Haunted Mansion,2022-01-31 14:55:23,35
Haunted Mansion,2022-01-31 15:00:23,35
Haunted Mansion,2022-01-31 15:05:22,35
Haunted Mansion,2022-01-31 15:10:23,35
Haunted Mansion,2022-01-31 15:15:22,35
Haunted Mansion,2022-01-31 15:20:23,35
Haunted Mansion,2022-01-31 15:25:23,35
Haunted Mansion,2022-01-31 16:40:23,20
Haunted Mansion,2022-01-31 16:45:22,20
Haunted Mansion,2022-01-31 16:50:22,20
Haunted Mansion,2022-01-31 16:55:22,20
Haunted Mansion,2022-01-31 17:00:22,30
Haunted Mansion,2022-01-31 17:05:22,30
Haunted Mansion,2022-01-31 17:10:22,30
Haunted Mansion,2022-01-31 17:15:22,30
Haunted Mansion,2022-01-31 17:20:22,30
Haunted Mansion,2022-01-31 17:25:22,30
Haunted Mansion,2022-01-31 17:30:22,30
Haunted Mansion,2022-01-31 17:35:23,30
Haunted Mansion,2022-01-31 17:40:22,25
Haunted Mansion,2022-01-31 17:45:22,25
Haunted Mansion,2022-01-31 17:50:22,25
Haunted Mansion,2022-01-31 17:55:22,25
Haunted Mansion,2022-01-31 18:00:22,25
Haunted Mansion,2022-01-31 18:05:23,25
Haunted Mansion,2022-01-31 18:10:23,25
Haunted Mansion,2022-01-31 18:15:22,25
Haunted Mansion,2022-01-31 18:20:22,25
Haunted Mansion,2022-01-31 18:25:22,25
Haunted Mansion,2022-01-31 18:30:23,25
Haunted Mansion,2022-01-31 18:35:22,25
Haunted Mansion,2022-01-31 18:40:23,25
Haunted Mansion,2022-01-31 18:50:22,25
Haunted Mansion,2022-01-31 18:55:22,25
Haunted Mansion,2022-01-31 19:00:23,25
Haunted Mansion,2022-01-31 19:05:23,25
Haunted Mansion,2022-01-31 19:10:23,25
Haunted Mansion,2022-01-31 19:15:22,25
Haunted Mansion,2022-01-31 19:20:22,25
Haunted Mansion,2022-01-31 19:25:23,13
Haunted Mansion,2022-01-31 19:30:23,13
Haunted Mansion,2022-01-31 19:35:22,13
Haunted Mansion,2022-01-31 19:40:22,13
Haunted Mansion,2022-01-31 19:45:23,13
Haunted Mansion,2022-01-31 19:50:22,13
Haunted Mansion,2022-01-31 19:55:23,13
Haunted Mansion,2022-01-31 20:00:22,13
